texto,emocao
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu confio em você.,7
Eu confio em você.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Sei que posso contar com você.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu confio em você.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Eu confio em você.,7
Eu confio em você.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Eu confio em você.,7
Acredito no seu potencial.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Tenho certeza que dará certo.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Acredito no seu potencial.,7
Sei que posso contar com você.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Acredito no seu potencial.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
Eu apoio totalmente sua decisão.,7
Eu apoio totalmente sua decisão.,7
Tenho certeza que dará certo.,7
Eu confio em você.,7
Tenho certeza que dará certo.,7
